"blogid","year","neurodiversity_cure_persons","video_show_movie","vaccine_vaccines_thimerosal","thank_words_miles","beauty_thomas_day","research_university_conference","back_bike_went","store_paper_house","dog_cat_animals","child_children_parents","know_girl_mama","book_read_reading","words_language_use","got_told_time","school_education_students","day_mom_family","time_get_know","genetic_research_environmental","brain_immune_cells","time_know_things","children_aba_treatment","christmas_music_joy","doctor_hospital_pain","church_country_war","kids_special_down","water_trip_car","wakefield_mmr_court","care_disabilities_disability","night_sleep_day","life_love_day","hair_fluffy_white","mercury_chelation_lead","red_blue_phone","post_blog_read","see_research_paper","children_canada_government","food_eat_eating","feeling_sad_tears","people_person_human","study_children_data","little_today_kids","science_article_david","should_point_fact","school_day_kids","research_services_committee","little_down_room","disorder_spectrum_disorders","money_work_job","community_speaks_awareness","police_story_news","posts"
1,2006,0.00106157964210795,0.00634680677673487,0.00181433033655116,0.00130689785152652,0.313087288521739,0.00331594079482416,0.00181464001334823,0.0245029923443474,0.0106848703223488,0.00605035808580435,0.00313424169323696,0.00625661375184527,0.00337661885376134,0.030561535358989,0.00240860094392787,0.0186984258530447,0.197063172838647,0.000684053553379372,0.000403315979093223,0.00647396479308405,0.0008614153959024,0.0129181242364893,0.00967539504321323,0.0295123721361911,0.001294413518057,0.0290405754401982,0.000803907788598319,0.00303731516535962,0.0163355316765872,0.0446004393623587,0.0163440376488764,0.000921821971106659,0.00231414775445081,0.00758921215948641,0.00115492714587773,0.0026941084655169,0.0244092424305625,0.0149030853439851,0.0112935228927055,0.00361039892873128,0.00846348184681813,0.00274427725616656,0.043762653339567,0.00620489267100715,0.000573183008358371,0.0411725136058658,0.000985363424649393,0.00857423401465742,0.00287749438701327,0.012281663633301,228
1,2007,0.0017196865433895,0.0110704480442227,0.00239046045030732,0.0027416413202774,0.256267661463137,0.00788844647244746,0.00291421398908621,0.0257930231745417,0.0153289023298388,0.0122392575350919,0.00503595846851007,0.00679649056553433,0.00935149764292368,0.04852818086378,0.00653973630459055,0.0224218331654895,0.160970409691135,0.00202487732280356,0.00253663162195768,0.0105387189931039,0.00187295623953275,0.00751557171261428,0.0189410612114211,0.0190774851912254,0.00222903162732852,0.0328348622154506,0.00144460226763957,0.0056566510311894,0.0227920158128259,0.0253092547539141,0.0143723441861189,0.00291629330961099,0.00510393980151841,0.0136572738803195,0.00243681739375771,0.00774002396046547,0.0157605832035554,0.0156022329792643,0.0137665749788316,0.00489498172540193,0.00628675847299061,0.00757948412482124,0.0553712452356229,0.0102865469695448,0.00382965372097186,0.0301057878800286,0.00182888626392944,0.0150162412368149,0.00434173547239355,0.0183310271787285,378
1,2008,0.00205596148281866,0.00908842641210599,0.0015429634127007,0.00379080805033405,0.313107091721322,0.00412917458782233,0.00193512799964254,0.03658427024023,0.0169290120119453,0.00677497139885707,0.00580242229481178,0.00976320508826137,0.00393470266737891,0.0521955765772452,0.00497494428070155,0.015831437244043,0.166344179659637,0.0017533884203955,0.00258128402056656,0.00747758291015558,0.000777974551670865,0.0124709905476909,0.0158143328310474,0.00585375039089098,0.00360846806370043,0.0385659112567941,0.000538533202220444,0.00180496354183771,0.0306858436967203,0.0188900098658051,0.0220474180374909,0.000401811828260506,0.00524986971591867,0.00658813647083638,0.00170055921350181,0.00225659032111928,0.0266871255055249,0.0130963284479707,0.00612126499304119,0.00275047701374671,0.00877546004171913,0.00275358067966888,0.0408214586013827,0.00970310191797096,0.000879132812770922,0.0300716090712837,0.00158085007824084,0.00694706566068225,0.00283407753787076,0.013126773621645,116
1,2009,0.000712010497466138,0.00570592440991865,0.000293711556901431,0.00151794208399886,0.313428417605725,0.0012309375707696,0.00124167287526003,0.0181271515675319,0.020574618388727,0.00505315934090911,0.0106175242165812,0.00676300515274623,0.00396634381983373,0.0404487239144633,0.00198039313035658,0.00827495773969608,0.198873233499625,0.000923233987770001,0.00228393313378925,0.00566920286469578,0.00262073881672509,0.0133449762908605,0.0198098869088722,0.0171250870903486,0.000675773832158961,0.0324595237541805,0.00109820475826503,0.000526015541276467,0.0276163960201908,0.0335634884372373,0.0127762181547943,0.000195400269126765,0.00694697813521644,0.0102222050819052,0.00302122696311204,0.00240420198748605,0.0319022858412698,0.0139994935998037,0.0102347043720063,0.00223605126552253,0.0101868348305799,0.00170603909742457,0.0515106148892686,0.00491996826807542,0.00352328868796749,0.0248902331490862,0.000490283628736185,0.0028878034185312,0.0015109961013994,0.00790898345180805,47
1,2010,0.00111120305367806,0.000742918107575596,0.000959151564948447,0.000398995135964745,0.230132723580188,0.00167979541327995,0.00125244877809431,0.0266350496385044,0.00199277196087314,0.0135817625081627,0.000886202700067843,0.0301820475409426,0.0070908100846422,0.0175799488432369,0.00047871493815111,0.0110609656375901,0.246272102824206,0.0103796713698119,0.00013269031132407,0.00150711868906054,0.000227639238014154,0.0167860018464146,0.0207687144471331,0.0140903652278146,0.0003431509707861,0.00882912785674574,0.000127493819545179,0.0012583391835105,0.0265867676900104,0.0800601656823666,0.0126332999418033,0.000299704421531647,0.00213496459564753,0.00812610615871587,0.00101624760413162,0.000463866874051589,0.0297117650622202,0.0207103443171876,0.00733486682883162,0.00228666660360665,0.00903226652961238,0.000781723520007037,0.0642695419342484,0.00617660568521487,0.000631433298925157,0.0378662263329475,0.00107573052410813,0.00416140895348319,0.000558333811113539,0.0175940383599685,26
1,2011,0.000273600243185712,0.0128606846910404,0.000265591726275083,0.000351331751809534,0.202474644589336,0.00113558152207795,0.000541561755942213,0.0444412880886603,0.00818656420573615,0.0100057829875457,0.000730707068585075,0.00750633993291708,0.00809746547620374,0.0721593802478534,0.00426355004962054,0.028311353925721,0.169935239706747,0.000348833910039174,0.0017097626455507,0.00228834557780696,0.00111134163378339,0.0469312439928128,0.0180024994808069,0.0166062458079757,0.00332179197597261,0.0101235363709093,0.00055832523412833,0.0359473834877827,0.0175070863185315,0.0300012040853216,0.0010415385079357,0.00160598300707131,0.00121875536490351,0.00208430706548819,0.0025493051145995,0.00139227345073915,0.0265645126863236,0.010559157948327,0.0159005754930403,0.00758134993242609,0.00283433451397106,0.00230842712726797,0.0585409016030131,0.0132994493831407,0.000351936672879044,0.0284056220362617,0.00171306033648456,0.00821830105722073,0.000641710177858217,0.0571902300303705,20
1,2012,0.000441011645117787,0.0017594718342495,0.000428102850971312,0.000566305760709675,0.285260501298261,0.000868195539761815,0.00325988923977925,0.0512407552042411,0.00496594643234909,0.011734498175293,0.00370450098232062,0.00260873906037573,0.0016414347106325,0.0601383258961476,0.00211810187046568,0.0495703452404824,0.156657844950105,0.000406025329001985,0.000300817113571947,0.0224762982780992,0.0024173482595399,0.00970962803101433,0.00446440589898207,0.0275039066871315,0.00343370952349437,0.0245824799703408,0.000289036346445637,0.0030960278952921,0.0512638263547559,0.0192223094283043,0.00529831697958904,0.00028480803811817,0.000553348294922356,0.00477727497903652,0.000494199009456409,0.014934049538572,0.019361363552203,0.0120054668154645,0.00299507785475653,0.000842970197851986,0.00188615649430356,0.00514370110031234,0.042767161659124,0.00726242528429361,0.0150613118726285,0.0297829120401094,0.00302768899296048,0.0234052579353407,0.00332912273428064,0.000657596819439625,20
1,2013,0.000636114972835037,0.0223710881342579,0.000617495334717261,0.00081683914150146,0.284510384066061,0.00125228480541275,0.00125912001268157,0.0668447275817526,0.00311156422763559,0.00503940572253594,0.00169887899831969,0.00167822588894562,0.0261888595816724,0.0450200288605247,0.00113848015074411,0.00534262396116254,0.195055354548607,0.000585650728246535,0.000433898451767698,0.0281681780647978,0.000744382253310776,0.00314196564120059,0.00593161162757409,0.000962156637893358,0.00112210660643511,0.00539488000677156,0.000416905879250646,0.00110588819232605,0.0483970252019027,0.02194919539096,0.0307737495618222,0.000410806969467557,0.000798149299433662,0.0154667113285213,0.000712832400131981,0.000673554640999885,0.0368005510082828,0.0310052356614053,0.0026731014647671,0.00121589978505929,0.00272059116900663,0.00137380666547936,0.0404653733721294,0.0158988506257394,0.000818245570623079,0.0306381077097216,0.00103076588686786,0.00314786584397488,0.00149196304653564,0.00094851731822755,12
1,2014,0.00112345067557687,0.036876094672215,0.0010905662978846,0.00813818648794485,0.192540594424357,0.0022116759874169,0.00222374773317324,0.0244640234890963,0.00314213397520618,0.0142179825096408,0.0030004116235141,0.00663220457127722,0.0173521195444233,0.0638812842479462,0.00251134683332514,0.0159140444875864,0.157343478388861,0.00119795502951723,0.000766313527565072,0.00769859426569321,0.00131466288498493,0.00355621548119873,0.0197523081551282,0.00794365193842411,0.00198176662852379,0.0217990856218946,0.000736302730949187,0.00780166501610684,0.0692839484162496,0.0331318117992801,0.0302065852935463,0.000725531369467855,0.00140962154319937,0.00653785744689885,0.00125894229141032,0.00118957334567487,0.0154639918427142,0.0443616735226624,0.00675036442279421,0.00214741594411875,0.0123188906600993,0.00912185385596577,0.0495512751655476,0.0073351204862961,0.00313191471849756,0.0587185287644764,0.00436072769417318,0.0114723410383631,0.00263497475164896,0.00167518839748399,22
1,2015,0.000398955892270333,0.00105185254801247,0.000387278106561374,0.000512301710312922,0.407569026549128,0.000785402676018425,0.000789689552339904,0.00164405518996368,0.000700811036682609,0.00159552005754474,0.00106549572888253,0.0737388331531097,0.00139904076367533,0.00445576032332525,0.00071402715510356,0.00256822771828115,0.32724445981952,0.000367305941259393,0.000272130591751673,0.00273389799059919,0.000466858506310959,0.00069041454335283,0.0010988072141684,0.000603441321721748,0.000703758064988748,0.00192050923265661,0.000261473262149298,0.000693586268775157,0.0457074610075048,0.00327366024531846,0.00151874106517277,0.000257648173763869,0.000500579894388172,0.00188184025693388,0.000447071203129199,0.000422437144649038,0.00116057839254891,0.0024618959896878,0.00167650444581164,0.000762582873183576,0.00170628883721513,0.00086161824110275,0.0629447115616713,0.00176445791369581,0.000513183788567786,0.0324913024578285,0.000646471379669649,0.00103743407933583,0.000935723059327123,0.000594887071028699,1
12,2006,0.0051825392814695,0.00431981991811653,0.0127033068731626,0.00129785225024215,0.00546961052158234,0.0285843482670112,0.00115166063182593,0.00508791007020643,0.000954376946874186,0.02030211164102,0.00136910000244505,0.00280442979434351,0.00576593559535219,0.022180292432849,0.0570446695518034,0.012487854516123,0.0816798862755833,0.0108605515538898,0.00401735772271293,0.0175357899260791,0.0399377835824272,0.00492796326464711,0.00655662747606336,0.00427600533524271,0.000744562831447845,0.00842586893115552,0.00909928162802318,0.00327349710103647,0.00589302063547492,0.00877679561256638,0.00341111927214216,0.00211045449443966,0.00107673774693179,0.00867826929883301,0.00372923704454609,0.333142393514645,0.00343972732536741,0.00648424718379767,0.00596412982828606,0.0124627088576393,0.00340194667756175,0.00647799961668932,0.0950923920996177,0.0163776292861939,0.026410394701016,0.0148130662111083,0.0156212866958549,0.00784836611212908,0.00921483338754213,0.0315322504748821,108
