"blogid","year","beauty, thomas, day","school, education, students","hair, wear, blue","life, years, day","love, thank, words","today, get, good","child, children, parents","children, treatment, therapy","back, got, little","store, buy, box","people, care, disabilities","test, information, important","dog, fluffy, cat","wakefield, mmr, vaccine","back, bike, car","should, believe, fact","people, disability, neurodiversity","people, world, human","speech, therapy, language","team, game, run","water, car, trip","people, social, behavior","study, children, data","police, mother, story","kids, mom, kid","research, health, iacc","ipad, use, computer","show, film, movie","act, bill, health","conference, blogher, san","food, eat, eating","down, baby, head","blog, post, read","brain, genetic, mercury","children, canada, treatment","know, people, time","see, research, paper","time, get, know","sweet, garden, trees","school, day, kids","birthday, party, year","down, syndrome, post","book, read, reading","disorder, spectrum, diagnosis","love, god, day","doctor, hospital, pain","night, house, sleep","music, song, post","science, vaccines, david","vaccine, vaccines, children","posts"
12,2007,0.00243809032619922,0.0243923543497524,0.00710038724067989,0.0207267057478607,0.00123451385146447,0.00399319993764204,0.0282155609734249,0.053050105782779,0.0194963377190781,0.0042071237769871,0.0186262513384143,0.0249387503412786,0.00132774924559766,0.0070381656693558,0.00175229719790604,0.0451871198738266,0.0277180641015443,0.00345180680686786,0.0130144042702734,0.0035027546502522,0.0139005979920188,0.0109331163630728,0.0316545891098112,0.0375709198447845,0.0054226696191607,0.0564720334356647,0.00534613613623736,0.0202127357690579,0.0689180601870992,0.00534141691125054,0.00284134866588561,0.00632440871497207,0.0126537923445944,0.0398184572904968,0.190697041473621,0.0296072488732736,0.00315811671746433,0.0681169498566186,0.00105310188511365,0.00920661901446884,0.00917133560259639,0.000466712279077,0.00753264980782952,0.0154200996314028,0.00341330619844927,0.0071829814531324,0.00570371949534495,0.00242059239981102,0.00614405212672864,0.0118834475997769,562
12,2008,0.00284771056431211,0.0162106341309949,0.00933554937518258,0.0227065306172784,0.00284506614122753,0.00570581633228561,0.0225638055634565,0.0480865060567267,0.0259398995880489,0.00541646872254318,0.0101694512151695,0.0218594052322192,0.00246822274814002,0.00365783688206713,0.00468493137136379,0.0394343820836159,0.0276897641900086,0.00445457716293877,0.0103864535821071,0.00393372584206074,0.0295332276162162,0.0120140682696361,0.0284399503811835,0.0381085908048274,0.00551095085289723,0.0288027737038552,0.00440836207945707,0.0236562101380121,0.0752768786331695,0.00441063580389789,0.00440934905385696,0.00978837157524658,0.0182720589293767,0.0434877485781131,0.179839572866395,0.0402529311270163,0.00294231006002033,0.0582594895330091,0.00180693149664072,0.0151670077315146,0.0121724396810951,0.00173150150109644,0.00397981992855996,0.0202525835737098,0.00464619633678348,0.00859632050433198,0.00739465625928525,0.00218013060346574,0.00890426086940433,0.015357934106179,438
12,2009,0.00213614050998058,0.00674891473057335,0.00916517962846158,0.0183220596723507,0.000822162619949637,0.00282200225362331,0.0130874379975422,0.0346088195198678,0.0161771890398767,0.00333470281870642,0.00495825474759301,0.0198290935771288,0.00146739528294838,0.00797236453826783,0.00352880533392196,0.0630283057105191,0.057435267522495,0.00850655575271618,0.0056489894695673,0.00532503303752981,0.0333165333707836,0.00824366324557088,0.0493946583114032,0.0196813455940439,0.003855434621628,0.0375170928716076,0.0055342971751641,0.0103506435861893,0.0221066045115139,0.00176611360775045,0.00266190260304183,0.00722088512192934,0.0139574654444991,0.0300829883246004,0.171605199387973,0.037953275576056,0.00119369724429716,0.0654518274517124,0.00121244399613793,0.00953141503707957,0.0104436558049804,0.000720433251467055,0.00254243302809859,0.0359004642907231,0.00385299999921703,0.0057675544789921,0.00581114429613877,0.00284648067075741,0.0309009411142382,0.0836517322187865,396
12,2010,0.00141682458534732,0.0173190636525937,0.00872674720284944,0.0197372459421068,0.00146529401750738,0.00249901491236429,0.0132914093512734,0.0159601756582246,0.02336931356861,0.00215562413853228,0.00912670756203948,0.0265902770652563,0.00138174288118738,0.00329751097761826,0.00579516818874354,0.0553527134618296,0.0543510158976595,0.0043369548537956,0.0022945631862041,0.0013944050013919,0.0254515360587087,0.00691718950708912,0.0488968640070815,0.0255152107867739,0.00568299917247111,0.0305412774581303,0.00251689419077996,0.0112737674524638,0.0158395863634609,0.00124220228802095,0.00185537145321391,0.00515647352815963,0.015444503324079,0.0543174011447013,0.20234964018935,0.0404456380193586,0.000540601641980719,0.0561746924806222,0.00148254933437082,0.0165214022151166,0.0130470341055472,0.000304246110711817,0.00278743898862662,0.0863510108782909,0.00441433773095304,0.00377123090596313,0.00307776831904326,0.00301746369532221,0.0120033859583928,0.033198510586081,248
12,2011,0.0017368820762249,0.0097783038242746,0.00545223270225227,0.0233581235938675,0.000783383424292314,0.00199809769842958,0.0177222209268874,0.0213674438764384,0.0173582121383377,0.00206548255395851,0.0113730600710432,0.0326467136832322,0.00118452001551242,0.0168675438544404,0.00087690406955481,0.0439620720734574,0.0226043116560235,0.00619616031585454,0.00433314714428548,0.00204009263402854,0.0151178121777238,0.0117709605277795,0.0534139292803227,0.0424025981414613,0.00425382907166349,0.0304253130583351,0.00644144620148817,0.013637311140712,0.0402531094707427,0.00107988076556406,0.00142140451007072,0.0084790236354109,0.0152637460680058,0.0349547067805857,0.205293837264116,0.0340074150902268,0.00217316005588519,0.0566531051082374,0.000358398911108773,0.00587874702462853,0.00591988517503767,0.00121697331062822,0.00155694629137319,0.114424756041543,0.00496555665030811,0.00712403768299678,0.00533363187309512,0.000993710556346806,0.0104482189765022,0.0210316408257045,219
12,2012,0.00159039293095809,0.0505246256072289,0.0034797330781396,0.0171177259171221,0.00253534616233077,0.00163929406079253,0.0128418124316371,0.0309363187953712,0.022367210780826,0.00094855115499442,0.00931642800613831,0.0327466550443895,0.000561670854404783,0.00405178063617641,0.00785445590289982,0.0539052202352441,0.0246772939146856,0.00301104094552138,0.00494252502510702,0.000579262195545055,0.0204760924320607,0.016004961938767,0.041549063142228,0.0161712150471293,0.0061044872422378,0.036627413727978,0.00138555923281229,0.0163172770586606,0.0203129405177073,0.00502960121365395,0.0031473394217556,0.00553433269201162,0.00730269634986842,0.0303063936816948,0.240282605161537,0.0360520452288894,0.00210016908512496,0.0507698738575603,0.000165744696427584,0.00681713270828023,0.0068996685048312,0.000501739869383536,0.00207937573207357,0.113640035180662,0.00243083550517574,0.0115629989076297,0.00281576983685801,0.000691014959075476,0.00521464786652481,0.00607962552188898,151
12,2013,0.00117970506580085,0.0238870219076284,0.00340322974757434,0.0250359213206288,0.000971867967178159,0.0013923054845881,0.0284003619746929,0.0071105783128607,0.0284819738789236,0.00186063684442522,0.0129216589254001,0.022307520062847,0.00184978310070928,0.000408947475952639,0.000702624725599197,0.0438104698512392,0.0395924505045546,0.00455394452517626,0.00279924170268483,0.001749217308449,0.0174335166108012,0.0132581208510233,0.0276865557665742,0.0192228001564407,0.00231433491589768,0.0271021049221002,0.00116011613746456,0.0136706503912396,0.0228109377232483,0.00636376825239561,0.00138596101456934,0.00439609809282758,0.00906426525043751,0.0128451888145946,0.26948686864934,0.0336143599291393,0.000652792147264314,0.0685079723150714,0.000239216486800552,0.0110383266223939,0.0197852573952811,0.000233439454930933,0.00159168350290456,0.0956643857914684,0.00258043754625312,0.0453587684442186,0.0077615453223148,0.00620299115359912,0.00481440350697353,0.001333672145519,115
12,2014,0.000530565660714884,0.0209530043952381,0.00578846859765794,0.0289794944868783,0.000702317282268857,0.00263457235514003,0.00590355133935578,0.0367416252049012,0.0210947908787908,0.00183740245855353,0.0333842354453528,0.0278459817794377,0.000479218318652361,0.000192444106415516,0.00355486992385362,0.0273657977129581,0.0214668899449266,0.00278099950445236,0.00332897552750031,0.000546089393381301,0.0142349100621926,0.00423074058975795,0.0348961696812823,0.0138514199470914,0.00379814278095181,0.0298587996749715,0.000529858717166581,0.0134563892097258,0.0363735968077205,0.00850216531667656,0.000683894569254366,0.00487132861737192,0.00758659035031897,0.0212928410944335,0.319633329961832,0.0367056915106452,0.00103023714998206,0.0530811651672687,0.00055632338534152,0.0137764841493254,0.0091122052124651,0.000212252194355699,0.00114137791160456,0.0811632052039266,0.00214804729187897,0.0337617421030501,0.0042012590732286,0.00071436116638722,0.000624341906259368,0.00185983487710302,102
12,2015,0.00163901844804687,0.00765812563350597,0.0034846820396355,0.0233970875089826,0.000537721626192635,0.00353253929925626,0.0138423781390607,0.0160336779712145,0.0340751716104149,0.00380683866822134,0.0220297588528521,0.0221576217046925,0.00108873719379076,0.00116160801312281,0.00286308285754592,0.0209604408493085,0.0108961619911991,0.000530796479280512,0.00651593932435324,0.000311594874764034,0.0220119238360399,0.00810690014428883,0.0206151320702883,0.00719315476644215,0.00219939000879909,0.0235725142380302,0.00183671945437464,0.00681619990452388,0.113194680889426,0.00172915099757924,0.00128858959903108,0.00709614719286143,0.00960916776741485,0.0225473807579993,0.354581001960008,0.0329299241824852,0.00210834029680412,0.0559984388421232,0.000464649427504182,0.0118208463352503,0.00575116445657997,0.00019449090996092,0.000785592169620851,0.030279361638406,0.00187659697079813,0.0474016065988312,0.00994882380170767,0.000684057415378542,0.000533807556514503,0.000301262725488536,54
13,2009,0.000444949680837079,0.00243423003674225,0.00485809187928261,0.00822792225570513,0.000487304225814515,0.00344968123869236,0.0181112327468742,0.0525031921171344,0.018252515210043,0.00302972454142965,0.00398380774018679,0.051298527140509,0.00133623876750144,0.0290008499969599,0.000508257358619041,0.0902316455370641,0.0252808670927337,0.00371928923521691,0.00910958706381713,0.000502578511249732,0.00520113711553375,0.00746289395801551,0.132672344792652,0.0029290868528809,0.0027671579274787,0.0233268132489907,0.000752939961441014,0.00402742426583405,0.00227892408282743,0.00145053143347648,0.00729376126779805,0.00580892976834836,0.0357988509863517,0.0696149472975073,0.0043210626041747,0.11387399893057,0.0349492914565713,0.082603907121381,0.000202206917400301,0.00242402304177224,0.00582293284098291,0.000546978337987923,0.00517904089669783,0.0124210820270965,0.0020887570624044,0.0137813570867792,0.00428843330008425,0.000485048888754124,0.0230486747007246,0.0658069694510704,133
13,2010,0.000470173262472626,0.00606878819755757,0.00356470324471113,0.0107266442903905,0.000767539791488554,0.00263166903174042,0.02844944775471,0.0469155690776083,0.0142884991228754,0.00249418895882653,0.0051659280534667,0.0427321943968799,0.000609595389743622,0.0234686880618926,0.000373092387543754,0.101253730813217,0.0583267818627048,0.00251965169090202,0.00740627536103792,0.00138957626788885,0.00429009325776635,0.0188246950168725,0.147999720606602,0.00836650517739778,0.00156891876831433,0.00632624456214986,0.000884077350555631,0.00337282499651371,0.00422477641092545,0.00191189092806968,0.00221923138702716,0.00387854688130814,0.0239158344527281,0.0383806670761726,0.00112814474319421,0.10981859444223,0.0348985205237049,0.0939472406834813,0.000631847598200586,0.00144250959377021,0.00667029703938785,0.00106937850725888,0.00299181705660518,0.0339752747260545,0.00315617121365971,0.00521134538947724,0.00729474826233605,0.000637212048718169,0.0223819739734359,0.0489581603084246,116
13,2011,0.000837411462648858,0.00381057565937174,0.00424525214054712,0.010057184409665,0.00213380679282714,0.00207190256641929,0.0294342948549514,0.0332151071240461,0.011356262305167,0.000750114026174322,0.00756077815279888,0.0520543830970226,0.000331722368502969,0.0390079108578304,0.000496007531584479,0.0820391088211631,0.0244493898106482,0.00241110498354084,0.0103637848347888,0.000336308757246086,0.00556332350720427,0.0161316810157305,0.182033789990873,0.0111448579764399,0.00156790516136257,0.023536554003302,0.00267047987227469,0.00518456703489077,0.00715920933923741,0.00381158551584103,0.00198089899095788,0.00302363871882831,0.0180759295935157,0.0599372123538804,0.000698438393818836,0.111017235201086,0.0368287811490812,0.0754475763022443,0.00140827419711525,0.00248853206698237,0.00151397742561735,0.000411976647839674,0.00192170308516182,0.0433487956571011,0.00321030826327493,0.0181979097182714,0.00924499699076071,0.000268241274576313,0.0191433856490486,0.0160658243467374,89
13,2012,0.000260620229374686,0.00699268606759445,0.00273529411183211,0.00992466828999241,0.000942854157372225,0.00864727630747492,0.0179265394569258,0.0115835290990184,0.00874870992478389,0.000647419328065471,0.0232331484685573,0.0856103983792061,0.00174559578183077,0.00111422482685459,0.000444370854176584,0.0499428891737321,0.0171298881016808,0.00427044601038768,0.00648196392606697,0.000735095012433366,0.00301323562085755,0.0401914935841998,0.188647903471516,0.000394275212449042,0.0015622269155729,0.00669023538431005,0.00234006711219388,0.0035574093421691,0.00943925619709144,0.000187029547244511,0.00767955097834998,0.00411117263043273,0.00493448191221849,0.148976785442319,0.001130210624809,0.0933855072879712,0.0518988718206463,0.0860377590796706,0.00017792512018122,0.00153005169710188,0.00161939720686198,0.00481381478962401,0.00182682730967296,0.0527506688016935,0.00145687716955388,0.00220673066922516,0.00175237492461486,0.00561527507647207,0.00414773105796723,0.00880723650564813,40
13,2013,0.000121695583423398,0.00659538276414584,0.00214737521784762,0.0168350924518781,0.000193678771577394,0.00174683786874145,0.0356452021240764,0.000112994923516448,0.0125611336571661,0.00180179495659419,0.00312072867962027,0.0474865071427424,0.000179264491406563,7.35321511693547e-05,0.000192311363112254,0.122339489492548,0.0566416247067768,0.00608875591015878,0.0384949571712595,0.000112231514661994,0.00228556345800309,0.0519431989988035,0.147756235047471,0.0185426295482533,0.000386390068233842,0.0356868476129665,0.000122080248864088,0.000877994038506355,0.000140522345492652,8.73327059988591e-05,0.00215747781836646,0.00895492213277901,0.00736201917494419,0.000673424710182073,0.000133007859598314,0.139718537200733,0.00459287624795844,0.136544741640328,8.30814298570901e-05,0.00164844360507633,0.00625115903382471,7.00525303230149e-05,0.00114953530129591,0.00536120429549419,0.00233821432144572,0.00230439575142879,0.00249397164367469,0.000141250669957128,0.0068402399725477,0.0608620596451695,10
13,2014,7.08796665266979e-05,0.000138186231457759,0.0082569052451447,0.00192719957620827,0.0176739704329906,0.00635795131233524,0.00319056109873021,6.58121048665414e-05,0.00560544935248884,0.0001301749122314,0.00015020538480679,0.104161356461563,0.000104409765856238,0.168630014496358,0.000112008709792426,0.10099244162854,0.0444164808976582,0.00103301110747157,0.00231468923663313,6.53674694614998e-05,0.00415065681217061,0.0296607787436357,0.254243760241847,7.70492504925689e-05,0.000225046779967014,0.000102068602297681,7.11037088246472e-05,0.000200509353523278,8.18450161286099e-05,5.08655524213802e-05,0.00016506176705644,0.000815774522097635,0.00402179367269909,5.81835831897803e-05,7.74683227488911e-05,0.188041799995727,6.31186220035805e-05,0.050301464129869,4.8389463916236e-05,0.000260796071320534,0.000236593849188948,4.08009875869665e-05,0.000139366222508763,9.18392925831277e-05,0.000218889972394588,0.000173011900361751,0.000294727878599116,0.00054865287968658,7.83077592101518e-05,6.31999548233041e-05,3
13,2015,6.97732009843363e-05,0.000136029078200284,0.000323256766996233,0.00265327925634793,0.000111044193022626,0.000290359175199987,0.111254551338954,6.47847463888081e-05,0.00060349817833837,0.000128142819504077,0.000147860606808952,0.000339466758544594,0.000102779879404071,4.21590777415474e-05,0.000110260200185894,0.0581052449551401,0.0939811606897964,9.86789290141584e-05,0.00232442120499361,6.43470519553977e-05,0.00027801874348488,0.0898911348255475,0.0449138162250164,7.58464747895723e-05,0.000221533691945372,0.000100475262529966,6.99937458747093e-05,0.000197379306480645,8.05673762270985e-05,5.00715167859805e-05,0.000162485073816208,0.000343936700937659,0.000305696876882585,0.0597945405621636,7.62590051272583e-05,0.00075163130645385,6.2133310083384e-05,0.461701006943728,4.76340812083264e-05,0.000256724919738708,0.0130337430600094,4.01640646290643e-05,0.0193384544802105,0.0342259857815677,0.00021547299508796,0.0001703111017329,0.00242360079427452,8.098495530279e-05,7.70853375833098e-05,6.22133732588373e-05,1
14,2006,0.000368628968270012,0.00083280518009613,0.00537361623918379,0.00571812979211618,0.000565456143480423,0.001405561370408,0.016144432144235,0.0365352037363197,0.00622827311092199,0.00175812249598384,0.0106808533292444,0.0891032275459331,0.00159273044757901,0.0328309786069269,0.000933016954817106,0.087656357731661,0.0419568971400745,0.0221930743449763,0.00441825075817583,0.000645507451355436,0.00185607517178864,0.00804962736856202,0.302303463763102,0.00544296434393478,0.00186341422095449,0.00215625715009285,0.00143094963564646,0.0035906582029631,0.00149027400917394,0.00378007996769962,0.00287668843112232,0.00340353697915101,0.024795786210855,0.0210856921925981,0.00333702686807494,0.0636173554605954,0.00723933388502644,0.0615176261699938,0.0025167337084905,0.00145593051544535,0.000829280580859293,0.000957879312075794,0.00577715561005288,0.0393354568437821,0.00218161754343502,0.00815732731576978,0.00230413175672617,0.000616365182943431,0.032351378267045,0.0167388098402813,78
14,2007,0.00166370430337988,0.00670787908383064,0.00536186363907533,0.0140311900853547,0.00203076961141915,0.0028970191682888,0.0122526193848873,0.0980323293180605,0.00991118017189078,0.00226887555373889,0.01622774585557,0.0691376707876863,0.00238086248699061,0.00340924953587079,0.0024079051173446,0.080040965046678,0.0535253905710202,0.0141934163969113,0.00508409987255116,0.000601853484074342,0.00563786805036465,0.0140442151902637,0.190147219451236,0.0154315973102327,0.00800389967725259,0.00448778013994971,0.00274094503172977,0.00893045306901763,0.000617873169388012,0.000365262273005719,0.00316161221433028,0.00310334869341254,0.0164644512595726,0.00174038918718619,0.000875500620648991,0.0794586641211446,0.00385904864679909,0.0836686503022148,0.000383647147613072,0.0028870865649766,0.00189886606450447,0.000876716164173959,0.00569487496504537,0.0518633125003386,0.0040490234507441,0.0135300524226377,0.0025311411681814,0.000602412487711121,0.0559458428561598,0.0148316563255411,52
